Sona,2
e t-,1
h-aw,3
 ‘GS,1
‘GSP,1
SP+’,1
"P+’,",1
"+’, ",2
tto’,1
  (),16
() L,4
taná,3
anám,3
námo,3
ámo ,3
S if,3
Τher,1
y. h,1
 Mih,1
ael ,1
l Br,1
056 ,2
l ‘L,1
‘L v,1
L vi,3
isa’,1
– ‘l,1
c-so,4
jc i,1
Saim,1
() M,25
w BI,3
 BIS,3
 Mec,1
ild ,1
d Ro,1
030?,2
"30?
",4
f SW,30
 SWO,1
SWOT,1
WOT ,1
OT a,3
. (),9
(coa,4
r Bř,13
 low,1
c: c,2
lt 2,2
20-4,4
-40 ,18
 12(,1
12(3,5
p: ‘,1
e “d,2
 “de,2
“dem,1
use”,1
"se”,",1
"e”, ",4
ty;’,1
"y;’
",1
1786,4
 Nom,13
Nome,12
1214,3
214 ,3
90 9,3
0 91,1
0 99,1
y CN,5
0 90,1
855 ,1
55 9,1
5 90,1
4 96,1
 960,1
960 ,1
60 7,1
0 72,1
-156,2
6/04,2
'Rul,4
hypi,2
(enl,3
e Jø,4
'; o,9
34 k,1
4 kg,1
38 k,1
8 kg,1
‘las,1
e 60,1
 non,1
w’ o,1
d - ,1
ew -,1
w - ,1
w - ,2
vy –,4
-DE’,1
DE’s,1
 293,1
 – N,1
– No,1
e [b,1
[bec,1
use],3
se] ,1
e] e,1
] ev,1
‘Nig,1
42 n,1
2 ne,1
led ,1
 – 4,1
– 40,1
 404,1
04 –,1
Pubi,1
awe.,1
uik ,1
ik F,1
n 81,8
81 p,6
m –h,1
"–he,",1
eify,1
gn B,4
k Ev,3
w; l,9
ly .,1
r: 9,1
: 98,1
r ‘N,1
293.,2
rlaw,1
ve …,1
or …,1
"r …
",1
napo,54
 no:,9
f “d,1
“dea,1
li R,5
i Re,5
isht,5
shti,14
': o,2
iené,2
ené’,1
né’s,1
é’s ,2
-16 ,1
04/6,7
4 oi,1
3/74,4
/74.,2
60 j,6
D 22,2
xicu,300
icur,301
SA j,2
"bs',",13
s Ev,2
 Eve,1
yne ,1
ne G,1
e Ge,1
p; M,4
 … A,1
… As,1
MCO’,1
vows,5
", ’I",1
 ’Ic,1
’Ich,1
Is u,4
or …,1
orpi,6
rpio,7
() A,3
() W,1
ot x,1
". '
",4
‘de-,1
de-B,2
yn G,1
0% —,1
el —,2
— wa,2
bb s,7
t SG,3
 SGE,9
SGEI,16
GEIs,13
EIs ,6
nreq,1
hatz,81
tzim,80
rkak,80
kaki,131
34 v,12
wy B,1
ldeb,2
ox R,3
x Ra,4
ldn’,3
’t s,3
25 d,2
5 di,2
NI h,2
 IFF,4
IFF ,2
FF l,2
FF h,1
"IFF,",1
"FF, ",19
"F, N",2
7% G,5
f FD,6
 FDI,22
FDI.,6
IFF.,1
eel',5
 7 F,4
", Ek",1
 Ekm,1
Ekme,1
kmel,1
ledd,1
n Ih,1
 Ihs,1
Ihsa,1
hsan,6
"glu,",3
 Tuo,11
Tuom,20
omio,19
mioj,19
hakf,1
akfe,1
kfeh,1
"feh,",1
– Da,2
6 Ar,1
l; M,5
 Muh,38
n 77,1
ud J,1
assb,3
ssbi,2
sbin,2
lé h,1
'Ara,6
1 Ar,1
"ef ,",1
amof,1
er :,2
r : ,2
mph:,1
ssmu,1
um-e,9
m-en,9
A Ad,1
18 y,2
‘wip,1
U-3 ,4
El B,2
U Ge,7
"ind
",1
‘un-,1
uys’,1
 OIC,10
OIC ,7
q nu,1
gm w,6
U-3.,1
-3 i,1
t; G,1
; Ge,8
PD c,3
latz,6
tzec,1
zeck,1
– Mu,3
ref ,3
Slin,1
-ti-,1
-mo-,1
mo-c,1
cra-,1
 di-,2
di-a,1
i-a-,1
-log,2
digs,4
T (T,3
(Tre,3
hah’,1
ïvet,7
gy? ,3
y? –,1
s. –,1
jad;,1
nst ,1
st .,1
t ..,4
ue’;,2
’; d,1
s Bě,1
 Běn,1
Běno,1
ěnov,1
nová,1
 .Ju,1
.Jus,1
its ,1
ts s,1
s se,1
he i,1
e in,1
"U-3,",1
AEA ,1
EA a,1
A an,1
he U,1
e UN,1
 UN ,1
ns t,1
is. ,1
ry a,1
y ac,1
um H,1
drej,20
rej ,5
ej A,1
j Am,1
malr,1
984?,2
84?’,1
"4?’,",1
ums’,1
ita’,1
‘Dre,2
ca/C,5
/Car,5
‘Moh,1
y-ir,1
u Au,1
OR M,4
R Mi,1
PM –,1
"UPM,",1
"PM, ",2
"M, E",4
ve/E,4
e/EU,4
‘Bon,2
l’ e,2
arz-,10
rz-S,10
z-Sc,38
vido,2
0/11,6
 BiH,2
BiH ,2
iH p,1
H po,1
cut:,4
w HR,1
 HR/,5
HR/E,1
R/EU,1
/EUS,1
EUSR,3
"USR,",1
"R, M",5
osav,2
ć ap,1
e Ml,7
"ć, s",2
 Srb,5
Srbs,4
ić –,1
ć – ,1
ar-1,2
r-10,5
w; m,1
‘tog,2
ex 4,2
x 4 ,2
ić w,8
ć wi,5
"ir ,",1
un ‘,1
 — y,2
— yo,2
 ().,1
"().
",2
31 b,1
nkev,83
77%.,4
wo 3,1
" m3,",1
IS E,2
 RAD,1
RADA,2
an/R,2
nko),1
ko) ,1
o) i,5
ry?!,1
 ‘RA,1
‘RAD,1
DA’ ,1
A’ h,1
up-l,2
 RTV,2
RTVI,2
TVI ,2
t Wr,8
all(,1
ll(1,1
EP U,1
P Un,1
sm 0,1
" 0.
",3
n 69,1
 69 ,2
So C,7
s (“,1
 (“s,1
(“se,1
“sel,1
ion”,11
on”),1
n”) ,1
”) a,1
ls?’,1
lé ‘,1
é ‘C,1
Ns –,1
1a h,2
 ‘Ra,3
‘Rai,2
5% S,1
% SM,1
P7 g,1
me 7,1
net+,2
et+ ,1
t+ a,1
 875,1
. ‘Y,1
 E-4,1
E-42,1
4200,2
0/05,3
 D i,2
 D a,2
D at,7
 7.6,1
n D.,2
 D. ,2
BS –,1
"ti-,",1
"i-, ",1
393 ,1
93 n,1
", C/",1
 C/2,1
C/20,1
4/28,1
/286,2
2869,1
869.,2
igic,1
n 6 ,1
on 4,3
n 42,1
", DT",1
"DTT,",1
y 49,12
49 0,1
.33 ,1
tuvo,1
uvos,1
"LRT,",1
t LR,1
LRT ,1
RT t,7
tzia,1
ws’ ,5
"rm),",3
10%’,1
"0%’,",1
"%’, ",1
ax-s,1
x-su,1
ngsd,1
gsdo,1
day—,1
ay—t,1
"n 2,",1
Ms o,2
r Gk,18
 Gkl,25
Gkla,26
klav,26
avak,28
snug,1
nugl,1
ful ,2
 lea,1
50 t,1
0 th,1
k-oa,1
-oak,1
h 2%,3
aks;,2
ely—,1
ly—o,1
y—ow,1
—own,1
EU15,7
U15.,2
"g, .",1
be …,1
 ha.,4
ht)’,1
ti-u,13
i-us,7
0 ha,1
 ha.,1
lvic,3
vicu,4
13 u,5
by M,1
y Mr,1
07 2,1
"), [",1
", [C",1
)030,8
20 %,1
3.3.,2
rt-i,3
 ‘Ru,1
‘Rur,1
nct;,5
k-ab,5
  Ov,3
p 92,1
"gny,",12
3 o’,1
y L.,1
 L.G,1
L.G.,1
G. P,1
. Ph,2
Dreu,1
 Aix,2
Aix-,2
ix-l,5
x-la,3
la-C,2
 Isè,1
Isèr,1
sère,1
o HP,1
 HP ,1
 Der,1
Derw,3
Ferh,3
"rho,",3
dr K,3
Kozu,12
ozul,12
zuli,38
dr M,3
kiev,21
"enė,",25
"nė, ",25
o Ib,7
 ING,4
"ING,",2
"NG, ",8
78 d,7
Gliw,2
liwi,2
iwic,2
Agil,2
"‘We,",1
e E2,1
 E2C,1
E2C ,1
2C y,1
C yo,1
g: “,1
: “A,1
 “Al,1
“All,1
No y,1
re.”,3
e.” ,1
.” ’,1
"” ’
",1
hiku,13
ikun,13
guny,13
g Ré,3
p Or,3
uaed,1
zcz.,1
a Zá,9
6 B6,25
"6),
",7
d Vě,1
 Věr,1
Věra,1
ěra ,1
rová,6
a 3 ,2
gabr,1
FA n,2
fic’,2
30-d,18
oo z,3
2 As,2
Cup?,2
6 Au,1
rl d,2
hel-,3
el-k,2
oot:,4
 Hut,20
hl s,12
h ‘O,1
s CG,3
 CG ,1
2 Pe,1
t Ry,5
 Ryt,4
Ryto,4
eot’,1
by i,1
y in,1
resk,12
anud,2
nuda,2
da H,4
0 Ge,1
Kenz,3
– os,1
n- E,1
wn o,1
n ov,1
 ove,1
 Béa,6
Béat,3
éatr,3
p (O,2
g: 3,4
‘Wat,1
du.c,1
u.co,1
‘Loc,1
6- 0,2
 018,1
rtop,1
Dipe,1
ipec,1
pech,2
hylm,4
ylme,4
gams,11
-alk,24
kis:,3
hiom,2
lmad,53
madé,47
adén,47
"dén,",11
dén ,36
én m,2
 PAR,4
PARC,2
ARCO,1
gam-,1
"gam,",6
eryl,4
ryll,4
lium,10
Thyr,1
 Amy,1
Amyo,1
myot,2
yotr,2
gam.,1
dén.,2
roal,5
si G,8
i Gu,9
ry-n,5
ew-M,1
2 Me,1
5 cu,1
VD G,4
f i-,1
CT-r,3
 RFI,14
RFID,17
FIDs,3
"IDs,",4
T a ,5
Ts s,2
 e-r,2
I-20,1
 gid,2
gidd,2
iddy,2
f i2,1
op 1,13
Ely ,1
bus;,1
D ec,3
Net',1
", RF",3
s − ,1
 − G,1
− GS,1
 GSM,1
ch −,1
h − ,1
 − a,1
− ar,1
n − ,1
 − w,1
− wh,1
gy −,1
y − ,1
 − w,1
− wa,1
ut −,1
t − ,1
 − a,2
− as,1
re −,1
e − ,1
 − c,1
− co,1
er −,2
r − ,1
− an,1
ar −,1
r − ,1
 − t,1
Edis,2
T ec,1
gny',7
ESF/,1
SF/E,1
F/ER,1
/ERD,1
 Väs,2
Väst,2
äste,3
rvik,4
layc,1
ayca,7
Naou,2
aous,2
IKEA,6
KEA ,5
081-,1
81-C,1
1-C6,1
-C6-,2
ori/,1
ri/G,1
i/Gr,1
-dau,1
e ku,1
 kud,5
kudo,5
er I,1
I ad,1
 adm,1
s L.,2
 L. ,2
L. G,2
A. S,4
n ‘.,1
t Kö,1
 Köh,1
‘Hol,1
d-fe,1
paio,8
Cheq,1
(5 F,1
I. B,6
g ‘v,2
A ‘W,1
A ‘E,1
lug:,1
ug: ,4
"lug,",1
 54.,3
libb,1
Gal ,3
R 52,2
 52 ,1
ppi;,1
pi; ,1
t. 1,6
´s c,1
GP M,2
ATT/,5
TT/W,5
T/WT,5
/WTO,5
N. T,3
00 –,1
(ret,10
in Î,1
n Îl,1
 Île,2
Île ,1
re)t,1
e)tr,1
)tra,1
003%,3
n/ac,1
soda,2
d -g,1
 -go,1
S (U,3
m) –,1
t i2,1
450%,1
16.8,9
oe m,5
 AD ,6
‘Chi,2
’t i,2
oe s,3
 Drô,2
Drôm,2
rôme,2
"ôme,",1
EK 2,3
K 2.,2
 2.0,1
y kr,3
K 3.,1
K 70,1
 70.,1
70.0,1
EK 4,1
K 44,1
 44.,1
44.0,1
K 30,1
(STA,2
STAF,1
TAF),1
oe c,3
iew!,6
"ew!
",14
 8.5,1
.50.,9
ze 3,2
 37½,1
37½ ,1
7½ w,1
½ wi,1
n 3c,1
 3cm,1
3cm.,1
 TAX,5
TAXU,5
AXUD,5
"XUD,",1
"UD, ",2
oes),5
17.8,7
– 'D,1
'Dic,2
Mids,2
"GMB,",1
g C ,3
 C [,2
C [a,2
p] J,3
] J ,2
- Wi,61
75(I,1
h 3 ,2
n-Sy,3
un D,1
rkaz,1
kaza,1
zanl,1
 Haz,5
zan’,2
zan.,1
: 2 ,1
aux?,1
"ux?
",2
Fehr,1
hriy,1
iye ,2
ye E,2
Erda,2
t DH,8
 DHK,2
DHKP,2
HKP-,2
KP-C,2
"P-C,",1
"-C, ",1
e DH,6
P-C ,1
-C h,1
K: x,1
öm .,1
ia ?,1
yan’,2
iesm,1
ilu ,1
lu S,1
u Sh,1
hawe,3
awel,1
Berh,1
nu N,1
u Ne,2
 ‘ax,2
‘axi,2
EU–I,1
U–Is,1
–Isr,1
 ‘Gy,3
‘Gym,3
raml,3
‘Mut,1
EU T,1
U Tr,1
aol.,5
A’ i,2
", -c",1
f -c,2
l -c,1
 2 a,1
0–22,1
–22 ,1
w oa,1
Crum,1
ruml,1
umli,1
 Mit,9
lla:,3
0 Ed,1
a ci,2
 civ,3
a i ,1
 i C,1
i Cu,1
 Cut,1
Cutc,26
röm?,1
"öm?
",1
 II(,11
(A)(,2
A)(3,1
-lir,3
 (wo,13
(wor,9
 0.6,1
0.60,1
.60),1
60) ,2
B. S,3
"n A,",8
 B h,4
"n F,",1
: Uc,1
 Ucc,1
Uccl,1
 A e,4
A ei,1
 82 ,1
82 0,1
28%:,1
8%: ,1
995–,1
95–2,1
5–20,1
-TV.,1
 234,1
234 ,1
‘A D,1
" TV
",1
BP 6,2
P 6 ,1
ngeb,12
gebo,12
"ßle,",21
35 a,1
5 am,1
 Sic,1
"ė, D",1
 Tav,1
Tave,6
 5–2,1
5–25,1
–25%,1
tė i,1
ė in,1
tė h,1
ė ha,1
ßle ,51
ßle’,2
hy —,1
2% —,1
he g,1
e go,1
"OBU,",6
"BU, ",6
pnet,1
AO I,1
Mesh,4
s VM,1
 2 2,1
2 25,1
h VM,1
r Gk,1
 Gkl,1
ns −,2
− tw,1
cho.,8
s: ?,1
as-l,12
 Olm,4
dima,66
Mouk,1
ouka,19
bas?,2
 I e,1
t Ab,3
tah',2
Erak,1
a PF,1
 PFL,1
PFLP,1
FLP ,1
s 13,3
91(8,1
1(8),1
"s X,",1
" X, ",1
s X ,1
 X i,1
9.5 ,3
 EIT,212
EIT ,149
oo .,2
66(1,2
 121,2
0.82,4
.82%,2
m ak,3
914-,3
ymic,1
gy ‘,2
y ‘J,1
‘Jan,1
nus’,1
l [w,1
s] E,1
[a] ,1
a] l,1
] lo,2
; Po,5
UniC,5
niCr,5
iCre,5
d HB,2
 HBV,1
HBV;,1
BV; ,1
n Ml,4
ladá,1
adá ,1
dá B,1
á Bo,1
v ea,1
oëns,1
ëns;,1
Jeop,1
COP),3
OP).,3
xise,10
 ‘a’,1
‘a’ ,1
 ‘b’,1
‘b’.,1
884-,1
"884,",3
EN i,6
oof!,2
xi-s,1
 jen,1
jenn,1
 ‘Ti,2
‘Tim,1
dry’,1
-150,5
1 O’,1
 O’c,1
O’cl,1
webm,4
ebma,4
bmai,4
(FSM,1
FSM),3
SM) ,9
FSM ,2
FSM.,1
 369,1
0/93,8
‘’ r,2
  .L,3
 .Li,2
(ter,3
(EAW,9
EAW),9
 EAW,29
EAW',1
AW's,1
EAW ,26
AW a,3
AW n,2
W ne,1
 .A ,2
.A F,1
esk’,1
k’ i,1
"905,",1
 Puv,1
Puvi,1
FA W,5
Komm,24
mmou,11
ma E,14
Ella,12
.Ind,1
Le S,4
 SEB,3
SEB ,3
EB g,2
EB t,1
it);,2
l ‘g,3
‘hid,1
-obt,1
27 H,16
7 He,18
g (p,12
11);,7
"1);
",5
24);,1
44);,1
.I n,3
28 0,1
r (7,2
(79),1
79) ,5
(20),2
"20),",13
s) v,6
Kini,3
3.1 ,1
(10-,1
’ ‘G,1
CEFT,22
ps −,1
mn −,1
 − m,2
− ma,1
da −,1
a − ,1
ozy’,2
zy’s,2
(EMP,7
MPA),6
t ‘G,3
Roha,2
a; S,5
; Sø,1
Fatm,1
atmi,1
tmir,2
Sejd,1
ejdi,1
jdiu,1
diu.,1
"iu.
",5
r Oh,2
Ohr ,1
hr –,1
vić’,3
ić’s,3
ć’s ,3
iki ,1
ki I,1
i II,1
sbol,3
ić t,7
ć to,5
MP h,6
 ‘ul,1
‘ult,1
2206,1
no?’,1
?’ d,1
t-Th,3
'Cro,4
al D,1
l De,1
020?,22
"20?
",22
y oo,2
ooze,4
ozes,2
ti-K,6
i-Ku,4
. (M,3
xha’,2
Inhe,3
‘’ m,1
CDU’,1
DU’s,1
aby?,1
"..’,",2
SPD’,1
PD’s,1
PD s,2
"ia,’",1
"a,’ ",1
hne!,2
 Szé,26
Szék,23
zéke,23
ékel,23
hn k,1
– ‘u,1
ast/,9
st/W,3
t/We,3
/Wes,5
o TG,1
tar;,5
4 Is,1
y […,2
…] p,1
w-im,1
21 o,1
1 of,2
offo,1
‘ene,5
givo,1
"k, ,",1
w – ,1
 - s,1
ts −,3
"kie,",7
n UD,1
 UDC,2
UDC-,1
DC-S,1
C-SV,1
-SVP,1
SVP ,1
VP d,2
ct ’,1
t ’s,1
5) p,8
t Sá,1
ll −,2
l − ,2
 − r,1
− re,1
ch −,1
h − ,1
in −,1
− tu,1
man–,1
an–B,1
n–Br,1
–Bri,1
e O2,1
 O2 ,1
g AG,2
g Hy,1
 Hyp,5
ypo-,2
po-V,1
o-Ve,4
insb,5
ABN ,1
BN A,1
N AM,1
 AMR,1
g ‘D,1
 D-d,2
D-da,2
on X,17
n Xe,1
ish–,1
sh–T,1
h–Tu,1
–Tur,1
garr,6
Defy,1
i Di,3
"for
",1
El-H,1
boub,1
bakr,1
akr ,1
kr J,1
Fahd,1
ahd ,1
hd I,1
Irak,1
6 ed,2
barq,1
− we,3
is −,1
us −,2
 − f,3
− fr,1
t’ −,1
’ − ,1
as −,1
ee-T,2
e-Tr,2
 − s,2
− so,2
sh-T,1
h-Tu,1
bas;,2
 Sa’,1
Sa’a,1
a’ad,1
’ada,1
 B t,1
xed;,4
ro G,1
o Go,1
 62n,10
62nd,10
eva),4
– He,2
"soc,",1
urek,17
eka!,1
"ny:
",1
ure/,13
re/c,1
e/co,3
/cou,1
: 47,5
 — E,1
— Eu,1
NHCH,1
HCHR,1
’ Cl,1
 – 7,1
– 70,1
 3 a,1
3 ab,1
t 9 ,2
5)06,25
 Fet,2
Feta,1
eewä,1
ewäl,1
wäld,1
älde,1
Gurk,1
(Spr,2
 (Ka,3
(Kar,2
stbr,1
tbra,1
ratw,1
atwu,1
twur,1
wurs,1
 (Sü,1
(Süd,1
eck),3
k) –,1
PGI),8
. ( ,1
c’ p,1
(PGO,1
PGO),1
es: ,1
s: s,1
: si,1
r PG,2
GI s,4
ntik,2
St L,5
uri',19
ri'?,1
"i'?
",1
enfi,7
"DO),",3
d (T,7
(TSG,4
TSG),3
SG) ,3
G) s,2
or −,1
r − ,2
e PG,3
PGI ,1
GI d,1
I de,1
dkań,4
kańs,4
ía t,4
o 88,2
 882,1
 TSG,2
TSG ,2
SG r,1
s 3(,5
1)(g,2
)(g),4
"(g),",4
81 E,2
C-20,1
-202,132
C-04,1
-04/,1
4/04,1
OP-M,5
P-MO,5
-MOP,6
(Cur,1
il).,7
OP-8,2
P-8 ,2
-8 i,1
w 13,5
dimí,16
imír,16
mír ,19
ír Ž,2
r Že,4
 Žel,2
Žele,2
lezn,3
ezný,2
zný.,1
"ný.
",1
teo ,6
iusz,9
ej G,3
j Gr,3
Ursz,2
rszu,2
szul,2
zula,2
a Kr,8
n Pę,2
rosł,9
osła,9
sz P,1
z Pi,2
Bogu,12
gusł,11
usła,11
Wito,12
ndrz,9
drze,39
zej ,9
ej T,2
j To,1
sz Z,4
apał,3
pało,3
łows,4
ly −,1
 − b,1
− bu,1
042A,1
42A(,1
2A(C,1
– 'r,1
h ia,1
cupu,5
upun,5
t 64,2
 64;,1
64; ,1
wy e,2
 157,1
 Vaa,2
Vaal,1
aals,2
 64.,1
64. ,1
t 53,2
I fu,2
ows’,1
ds −,1
− fo,2
DC f,2
iope,3
‘e-H,1
dle’,1
jeer,7
"C, ‘",1
 ‘ME,2
‘MEP,2
840.,1
rck’,1
 EIS,31
EISS,1
ISS ,1
"9, .",2
"0, .",1
05.),4
"5.)
",8
5) 0,8
) 01,5
 011,1
042B,1
42B(,1
2B(C,1
"MCO,",1
rora,6
(IMC,10
MCO),8
bb t,5
bb w,7
ppop,3
cts/,2
s/ca,1
/can,1
Siar,4
iarh,2
arhi,3
rhie,2
hiej,2
ej M,2
j Ma,2
Malč,1
alčy,10
lčyk,1
"čyk
",1
ktar,2
 Saz,2
Sazo,2
"nau
",1
Vadz,1
dzim,5
ranč,1
anču,1
nčuk,1
čuko,1
ukou,1
"kou
",1
j Pi,1
"nik
",1
ikoł,1
koła,1
oła ,1
ła L,1
"ski
",15
Alak,6
aksi,10
ksie,1
siej,1
j Tr,1
Trub,1
rubk,1
ubki,1
"kin
",1
iarž,1
aržu,1
ržuk,1
žuk ,1
uk H,2
Hudz,1
udzi,2
dzil,1
"lin
",3
Jauh,1
Vauk,1
auka,1
ukau,1
kauv,1
viec,1
"iec
",2
Aleś,1
leś ,1
eś Č,1
ś Čy,1
 Čyr,1
Čyre,1
yrej,1
rejk,1
ejka,1
"jka
",1
Vasi,11
Leuč,1
euča,1
učan,2
čank,1
Tats,1
ovič,86
"vič
",2
Dzim,1
zimi,6
ry Š,1
y Šy,1
 Šym,1
Šyma,1
Ryho,1
Baki,24
akij,1
kije,1
jevi,2
Labi,2
iedź,1
edźk,1
dźka,1
"źka
",1
ej N,2
j Ni,1
Niar,1
ouny,1
"uny
",1
ncuk,3
cuk ,3
uk V,3
Viač,4
iačo,4
ačor,4
čork,4
"rka
",1
Pins,4
vieł,1
ieł ,1
eł L,1
ł La,1
Lach,1
hnov,1
"vič,",34
"ič, ",48
"č, a",3
Svie,1
ietł,1
etła,1
tłah,1
łaho,1
 ( L,1
( La,1
etr ,4
tr Š,1
se.’,1
al.’,5
orf?,2
 18?,2
"18?
",4
 43a,1
43a ,1
69 m,1
l 3b,1
3b (,1
w) o,1
6 (w,4
(set,5
O) o,10
t PD,3
"O, P",5
", PG",2
 3 A,8
3 Ap,5
.Ins,1
h AO,1
"AOC,",1
s PG,1
uefo,2
a. b,1
K 25,1
t? ‘,1
? ‘d,1
ses…,1
es… ,2
s… s,1
… su,1
les…,1
s… i,1
‘a K,1
 EU…,1
"EU…
",1
ΑΤΟ-,1
ΤΟ-Ε,1
Ο-ΕU,1
-ΕU ,3
sse’,1
‘reu,1
iks’,1
47 (,10
7 (t,4
30).,3
eto),1
"to),",3
NHRC,57
"HRC,",12
"C, G",2
ytog,1
 -–w,1
-–wh,1
–whe,1
gly ,1
y mo,1
nt s,1
u om,3
ve/s,1
e/st,1
lar(,1
c 12,1
9 Ru,3
l to,2
 Ila,16
Ilas,10
lasc,5
th t,1
h th,1
 5+2,11
+2 t,1
Pror,3
oryv,3
ryv ,3
yv i,3
o-Pu,1
iet/,1
et/S,1
/Sla,1
avop,5
voph,3
ir Z,1
Zhir,2
eß a,3
IHR’,1
HR’.,1
"R’.
",1
sas;,6
5 Mo,1
Pasa,2
sat’,1
cu c,4
ntoc,2
r A.,6
Sars,9
Z. N,1
Nurk,2
ripz,1
ipzh,1
pzha,1
t N.,1
rbay,27
v op,1
ská’,1
ká’s,1
tynb,3
ynbe,3
43-y,2
Nart,1
rtay,1
Dutb,1
tbay,1
 Naz,1
o od,6
kh D,1
uefy,1
kh y,1
kh P,2
sarb,3
b ‘k,1
 Oks,1
Oksa,1
 Ak ,1
Ak Z,1
k Zh,1
 Zho,26
Zhol,1
bré(,1
ré(1,1
é(1),1
tu H,16
bré.,1
ré s,5
é sh,6
ré t,3
oc A,1
ré i,4
é we,3
ic-I,1
c-Is,1
had’,1
é fo,16
afi.,23
bré’,1
ré’s,1
ebti,3
iam.,3
ov Z,1
v Za,1
Zama,8
manb,4
"k, ’",1
", ’ ",1
 ’ t,1
kop’,1
ué f,14
é fr,9
― he,1
 Mej,1
ahl ,13
IND-,5
ND-D,5
D-DE,5
-DEM,5
ys —,1
"..,
",1
37 s,2
7 si,2
lz –,1
 Caw,1
Cawl,1
 Maú,1
Maúr,1
aúrt,1
úrtu,1
tua ,2
omañ,1
maña,9
"aña,",3
os —,1
— ta,1
07 A,11
7 An,7
rd!’,1
gas;,9
62 p,1
2 pr,1
‘boo,3
ed’!,1
oid;,5
nel!,1
al’?,2
ll’:,1
p’ l,1
to’:,1
’: n,1
dild,1
dos’,1
t; k,4
"C, R",5
g 86,6
860 ,1
 meg,1
; Sw,3
t o’,2
uez.,7
z fl,1
.ON ,15
ON f,1
uez-,2
ez-E,1
z-En,1
g E.,2
 E.o,1
E.on,1
.on’,1
ms?’,1
Enea,2
N-E.,1
"-E.
",1
minn,3
nnow,3
ff? ,1
f? B,1
ft.),1
0 51,1
51 b,1
lvay,4
"vay,",2
pon’,2
– e.,1
d –s,1
 –su,1
–suc,1
e-Ru,6
I mu,1
rom/,1
om/R,1
m/Ru,1
I ly,1
’; y,2
mps:,6
‘unb,1
Ek m,2
r OP,4
s AM,5
 'ES,4
'ESD,2
y ES,8
 EUS,36
UC).,3
Guéh,1
uéhe,1
nno’,1
fur?,9
ph J,1
U MP,1
asa?,1
‘Anx,1
F (O,1
DF’.,1
"F’.
",1
 24.,1
24.9,2
.948,1
948 ,1
22.6,10
2.68,2
.682,2
682 ,8
 DCC,1
DCCI,1
"CCI,",1
"CI, ",23
 0.3,1
 0.9,1
CTs?,1
"Ts?
",1
ACP’,2
CP’s,2
F: ‘,1
EDF?,4
"DF?
",5
-Les,6
 1 a,1
F fl,1
ksla,4
he +,2
e +5,1
+5 d,1
eo’ ,1
aryj,4
ryja,4
yja’,1
‘Don,2
Don’,2
Obit,1
‘pet,1
y-Eu,2
EM B,1
M Bu,1
 ‘je,2
‘jea,2
 ‘Oc,1
‘Oct,1
r’ S,1
Kela,40
’ eu,1
P 45,2
g ‘P,3
ps K,5
Whar,6
PAs’,2
As’ ,2
EPA’,1
‘aca,2
CAEM,2
AEMC,2
EMC ,2
MC t,3
ityW,1
tyWi,1
yWit,1
XXIV,44
52 0,2
c’ d,1
"EMC,",2
2224,2
r Ló,1
 Lóp,1
pez-,15
ez-I,15
z-Is,15
-Ist,15
Istú,15
stúr,15
túri,15
úriz,15
iz W,14
z Wh,14
‘lac,1
rim?,4
ea?’,1
ept’,1
EUDe,2
UDem,2
ts.o,1
s.or,2
sic’,1
re’?,2
"e’?
",6
ce ―,1
 Jo ,1
Jo L,1
o Le,1
m; v,3
c: e,4
Gurm,66
‘I e,2
– CF,1
 CFR,80
CFR ,57
FR –,2
FR i,10
FR w,14
CFR.,16
"FR.
",16
FR p,4
FR a,11
DG J,3
G Ju,2
-hot,2
nsk’,1
yl-a,1
l-af,1
im O,2
m OS,3
– 55,2
55 t,1
GB u,1
 SMK,3
SMK ,3
MK [,1
K [H,1
y] i,2
MK i,1
urdn,1
sh-B,11
Bug ,3
4 Fo,1
ub-z,3
b-ze,3
 Kam,2
nko;,1
ko; ,1
bcor,2
.3 c,1
ongm,6
 SLE,1
SLE ,1
LE H,1
E Ha,1
ns Y,5
81 i,14
Ratn,2
usae,1
sae’,1
"ae’,",1
udy:,4
‘nin,1
el/b,1
ri-c,2
etoo,6
 1%?,2
SAPS,9
‘pha,4
r CM,9
"or’
",1
"me’
",1
l C.,1
 C. ,1
… ‘e,1
y’ …,1
"’ …
",1
… ‘w,1
y 1),1
3) g,1
 (Os,2
(Osl,1
– 48,1
- 76,1
76.6,1
% nu,3
oal),4
% ga,6
% oi,4
‘EU',1
U' u,1
mis’,1
s (Ν,1
 (ΝΑ,1
(ΝΑΤ,1
"Ο, E",1
rmy),2
‘Pen,3
nd!’,3
!’ a,1
opei,6
peis,5
"d!’,",1
‘aus,1
egs?,1
‘Jou,1
a 52,2
52.3,1
(40 ,1
".48,",1
.1 c,2
Wanz,1
nze ,20
3.37,1
4.29,1
"/30,",2
popl,4
‘Mea,1
(SAF,3
FETY,2
ETY),2
TY) ,7
Y) a,2
f (S,2
SECU,2
ECUR,7
CURI,7
URIT,2
RITY,2
ITY),2
TY)’,1
Y)’.,1
q’ b,1
aq’.,2
"q’.
",2
UK/P,1
K/Po,1
/Pol,1
wns',2
u; p,3
Blei,1
urg/,4
rg/P,1
g/Pl,1
/Pli,1
Plib,1
berk,1
erk.,3
EU–R,1
U–Ru,1
–Rus,1
Beyd,1
eyde,7
ydem,5
